3.102484 0.586452 0.214823 
2.844596 0.043232 0.505022 
2.329732 0.590255 0.319806 
5.586389 0.934983 0.294161 
3.234237 0.137856 0.136831 
1.740514 0.283708 0.482973 
3.311136 0.242122 0.996065 
3.416374 0.831318 0.036236 
3.833133 0.793888 0.325611 
2.991361 0.066925 0.616449 
2.381926 0.740671 0.551954 
5.071100 0.872343 0.321030 
2.627319 0.926284 0.462172 
2.060779 0.166236 0.645598 
1.790265 0.894804 0.494343 
2.942562 0.070775 0.568326 
2.377927 0.526871 0.754718 
0.565176 0.998509 0.725054 
3.471941 0.365741 0.408402 
2.150114 0.133016 0.563083 
2.533007 0.462653 0.919671 
3.284936 0.415067 0.238858 
2.212861 0.151747 0.570365 
4.716863 0.255477 0.206879 
3.176283 0.063259 0.848049 
3.347226 0.988776 0.396901 
2.797908 0.579939 0.414517 
2.468840 0.095793 0.931264 
3.536478 0.409004 0.241393 
2.889875 0.101268 0.966294 
2.567449 0.106358 0.873993 
3.587847 0.362487 0.107187 
2.469053 0.334335 0.937777 
3.571502 0.323545 0.065545 
2.260546 0.962606 0.477464 
1.779266 0.222456 0.793131 
